
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 1990년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
인도네시아,트르나테 바불라,97430,1993,1997,4,      26.9,      30.8,      23.5,     194.0,     192.0
인도네시아,트르나테 바불라,97430,1993,1997,5,      26.9,      31.3,      23.6,     234.0,     198.0
인도네시아,트르나테 바불라,97430,1993,1997,6,      27.3,      30.9,      23.4,     182.0,     182.0
인도네시아,트르나테 바불라,97430,1993,1997,7,      26.6,      30.6,      23.4,     199.0,     172.0
인도네시아,트르나테 바불라,97430,1993,1997,8,      26.4,      30.7,      23.0,      89.0,     210.0
인도네시아,트르나테 바불라,97430,1993,1997,9,      26.3,      30.7,      22.8,      88.0,     193.0
인도네시아,트르나테 바불라,97430,1993,1997,10,      26.9,      31.8,      23.1,     151.0,     188.0
인도네시아,트르나테 바불라,97430,1993,1997,11,      26.7,      31.2,      23.6,     200.0,     166.0
인도네시아,트르나테 바불라,97430,1993,1997,12,      26.7,      30.8,      24.0,     219.0,     173.0
인도네시아,트르나테 바불라,97430,1999,2007,10,      26.9,      31.8,      23.1,     151.0,     188.0
호주,틴달,94131,1995,2010,1,      28.9,      33.7,      24.2,     370.0,
호주,틴달,94131,1995,2010,2,      28.7,      33.7,      24.2,     261.0,
호주,틴달,94131,1995,2010,3,      28.4,      33.8,      23.0,     214.0,
호주,틴달,94131,1995,2010,4,      27.2,      33.8,      20.7,      15.0,
호주,틴달,94131,1995,2010,5,      24.7,      31.8,      17.0,       1.0,
호주,틴달,94131,1995,2010,6,      22.2,      29.7,      14.2,       0.0,
호주,틴달,94131,1995,2010,7,      21.9,      30.2,      13.4,       0.0,
호주,틴달,94131,1995,2010,8,      23.5,      32.0,      14.9,       0.0,
호주,틴달,94131,1995,2010,9,      27.9,      35.8,      20.0,       5.0,
호주,틴달,94131,1995,2010,10,      30.5,      37.3,      23.8,      42.0,
호주,틴달,94131,1995,2010,11,      30.9,      37.2,      24.9,     138.0,
호주,틴달,94131,1995,2010,12,      30.0,      35.3,      24.6,     265.0,
오만,파후드,41262,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
오만,파후드,41262,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,팍파크 토레아,97630,1996,2002,5,      25.9,      29.4,      21.8,     319.0,     146.0
인도네시아,팍파크 토레아,97630,1996,2005,1,      25.9,      29.4,      21.9,     270.0,     137.0
인도네시아,팍파크 토레아,97630,1996,2005,2,      26.2,      30.2,       1.8,     277.0,     114.0
인도네시아,팍파크 토레아,97630,1996,2005,3,      26.4,      30.4,      21.9,     219.0,     154.0
인도네시아,팍파크 토레아,97630,1996,2005,4,      26.1,      20.9,       0.7,     346.0,     131.0
인도네시아,팍파크 토레아,97630,1996,2005,5,      25.9,      29.4,      21.8,     319.0,     146.0
인도네시아,팍파크 토레아,97630,1996,2005,6,      20.3,      28.4,      21.4,     367.0,       0.0
인도네시아,팍파크 토레아,97630,1996,2005,7,      24.8,      27.6,      20.9,     345.0,      99.0
인도네시아,팍파크 토레아,97630,1996,2005,8,      24.5,      27.6,      20.8,     287.0,     108.0
인도네시아,팍파크 토레아,97630,1996,2005,9,      25.1,      28.4,       2.1,     363.0,      78.0
인도네시아,팍파크 토레아,97630,1996,2005,10,      25.9,      29.4,      21.9,     270.0,     137.0
인도네시아,팍파크 토레아,97630,1996,2005,11,      25.9,      29.4,      21.9,     270.0,     137.0
인도네시아,팍파크 토레아,97630,1996,2005,12,      26.5,      30.5,       1.9,     247.0,     135.0
인도네시아,팍파크 토레아,97630,2000,2000,3,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,팔렘방/ST M. 바다루딘 II,96221,1993,1997,11,      27.0,      32.0,      23.5,     281.0,     132.0
인도네시아,팔로흐,96535,1996,2005,1,      25.6,      29.6,      22.6,     516.0,      89.0
인도네시아,팔로흐,96535,1996,2005,2,      25.7,      30.1,      22.5,     264.0,     119.0
인도네시아,팔로흐,96535,1996,2005,3,      26.3,      31.5,      22.5,     144.0,     153.0
인도네시아,팔로흐,96535,1996,2005,4,      27.0,      32.2,      23.2,     136.0,     159.0
인도네시아,팔로흐,96535,1996,2005,5,      27.5,      32.8,      23.6,     176.0,     178.0
인도네시아,팔로흐,96535,1996,2005,6,      27.1,      32.4,      23.1,     116.0,     157.0
인도네시아,팔로흐,96535,1996,2005,7,      27.0,      32.2,      23.2,     136.0,     168.0
인도네시아,팔로흐,96535,1996,2005,8,      27.5,      32.8,      23.6,     176.0,     155.0
인도네시아,팔로흐,96535,1996,2005,9,      27.1,      32.4,      23.1,     116.0,     121.0
인도네시아,팔로흐,96535,1996,2005,10,      26.4,      31.2,      23.2,     232.0,     129.0
인도네시아,팔로흐,96535,1996,2005,11,      26.4,      31.2,      23.4,     319.0,     124.0
인도네시아,팔로흐,96535,1996,2005,12,      26.0,      30.2,      20.8,     418.0,      99.0
호주,포러스트,95646,1995,2010,1,      24.7,      33.0,      16.1,      28.0,
호주,포러스트,95646,1995,2010,2,      24.8,      32.7,      16.8,      21.0,
호주,포러스트,95646,1995,2010,3,      21.9,      29.4,      14.4,      30.0,
호주,포러스트,95646,1995,2010,4,      19.0,      26.2,      12.2,      19.0,
호주,포러스트,95646,1995,2010,5,      15.8,      22.5,       9.0,      19.0,
호주,포러스트,95646,1995,2010,6,      12.4,      19.1,       5.8,      16.0,
호주,포러스트,95646,1995,2010,7,      11.8,      18.5,       5.2,      16.0,
호주,포러스트,95646,1995,2010,8,      13.2,      20.8,       5.8,      17.0,
호주,포러스트,95646,1995,2010,9,      16.2,      24.3,       8.2,      15.0,
호주,포러스트,95646,1995,2010,10,      18.6,      26.9,      10.3,      12.0,
호주,포러스트,95646,1995,2010,11,      21.4,      29.7,      13.0,      23.0,
호주,포러스트,95646,1995,2010,12,      23.1,      31.3,      14.8,      25.0,
남극(미국),포제션 기지,89879,1993,2001,1,       0.4,       5.6,,,
남극(미국),포제션 기지,89879,1993,2001,6,,,,,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,1,      22.9,      27.5,      18.2,     120.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,2,      22.9,      27.5,      18.4,     220.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,3,      21.6,      26.3,      16.7,     159.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,4,      18.9,      24.1,      13.7,     114.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,5,      16.0,      21.5,      10.5,     128.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,6,      13.7,      19.4,       8.1,     139.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,7,      12.6,      18.6,       6.6,      76.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,8,      13.4,      20.1,       6.7,      76.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,9,      16.1,      22.7,       9.4,      43.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,10,      17.9,      24.0,      12.0,      59.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,11,      19.9,      24.9,      15.0,     176.0,
호주,포트 맥쿼리 에어포트 AWS,94786,1996,2010,12,      21.8,      26.7,      16.8,     112.0,
베트남,푸꾸옥,48917,2000,2000,5,,,,,
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,1,      12.2,      18.7,       9.6,       3.0,     184.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,3,      15.8,      23.3,      12.5,       3.0,     271.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,5,      23.1,      29.7,      18.8,       2.0,     329.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,8,      31.0,      35.8,      27.7,       3.0,     205.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,10,      23.2,      30.1,      19.3,      10.0,     264.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2008,11,      17.6,      24.6,      13.8,       7.0,     223.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,1,      12.3,      18.8,       9.7,       0.0,     188.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,2,      13.5,      20.2,      10.6,       8.0,     207.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,4,      19.0,      25.9,      15.1,       2.0,     277.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,6,      27.1,      32.9,      23.1,       1.0,     329.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,7,      30.7,      35.2,      27.4,       3.0,     304.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,8,      31.1,      35.8,      27.7,       3.0,     213.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,9,      29.5,      34.9,      25.5,      13.0,     287.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,10,      23.0,      30.0,      19.2,       9.0,     268.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,11,      17.8,      24.6,      13.8,       7.0,     226.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2009,12,      13.8,      19.5,      10.3,       3.0,     146.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,1,      12.6,      18.9,       9.6,       7.0,     190.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,2,      13.8,      20.2,      10.5,       7.0,     210.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,3,      16.1,      23.3,      12.3,       4.0,     275.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,4,      19.1,      25.8,      14.9,       3.0,     278.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,5,      23.4,      29.7,      18.7,       0.0,     334.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,6,      27.1,      32.7,      22.8,       1.0,     332.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,7,      30.7,      35.1,      27.3,       3.0,     304.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,8,      31.2,      35.8,      27.6,       3.0,     223.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,9,      29.3,      34.9,      25.4,      12.0,     290.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,10,      23.3,      30.0,      19.1,      10.0,     270.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,11,      17.9,      24.5,      13.5,       6.0,     232.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2010,12,      14.0,      20.0,      10.2,       2.0,     153.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,1,      12.8,      19.0,       9.5,       7.0,     197.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,3,      16.3,      23.3,      12.2,       4.0,     277.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,4,      19.4,      19.0,      15.3,       2.0,     281.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,5,      23.4,      29.6,      18.5,       0.0,     337.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,7,      30.7,      35.1,      27.2,       1.0,     304.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,9,      29.5,      34.9,      25.4,       1.0,     290.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2011,10,      23.5,      30.0,      19.1,       1.0,     272.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,1,      13.0,      19.0,       9.4,       6.0,     200.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,2,      13.9,      20.1,      10.0,       6.0,     219.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,3,      16.4,      23.2,      12.1,       4.0,     279.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,4,      13.9,      15.2,      13.8,       2.0,     284.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,5,      23.6,      29.6,      18.5,       0.0,     340.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,6,      30.4,      32.7,      22.6,       1.0,     335.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,7,      30.4,      35.1,      27.2,       3.0,     303.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,8,      31.3,      35.8,      27.7,       3.0,     228.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,9,      29.6,      34.9,      23.4,      12.0,     290.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,11,      17.9,      24.4,      13.5,       8.0,     230.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2012,12,      13.9,      19.4,      10.0,       4.0,     158.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,1,      14.0,      18.9,       9.3,       8.0,     215.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,2,      14.4,      20.1,      10.0,       6.0,     222.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,3,      16.6,      23.3,      12.1,       3.0,     282.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,6,      27.3,      32.7,      22.7,       0.0,     338.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,8,      31.3,      35.9,      27.5,       4.0,     238.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,10,      23.6,      29.3,      19.0,       7.0,     278.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2013,12,      13.1,      19.4,       9.9,       4.0,     169.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2014,1,      12.7,      19.1,       9.4,       7.0,     203.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2014,5,      23.9,      29.7,      18.5,       0.0,     342.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2014,8,      31.4,      35.9,      27.4,       4.0,     286.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2014,11,      18.2,      24.7,      13.6,      10.0,     235.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2015,1,      13.0,      19.3,       9.5,       7.0,     201.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2015,3,      17.1,      23.8,      12.5,       3.0,     287.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2015,5,      23.8,      29.7,      18.5,       0.0,     343.0
멕시코,푸에르토 페나스코(SON.),76061,2000,2015,6,      27.7,      32.8,      22.9,       1.0,     362.0
오만,하사밥,41241,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,3,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
오만,하사밥,41241,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0

